"","fips_county","state","current_adult_asthma","rail_crossings","below_poverty","no_high_school_diploma","riverine_flooding_annualized_frequency"
"74","05013","AR",10.5,23,0.59465,0.7413,1.541666666
"75","05015","AR",9.62,0,0.6061,0.61126,1.25
"76","05017","AR",11.6,24.5,0.850325,0.7874,2.666666666
"77","05019","AR",10.3,10,0.71692,0.50918,3.333333333
"78","05021","AR",10.3833333333333,9.33333333333333,0.737516666666667,0.77635,1.166666666
"79","05023","AR",9.8,0,0.546014285714286,0.681014285714286,1.125
"80","05025","AR",10.2,9.5,0.7229,0.54715,1.25
"81","05027","AR",11,15.2,0.80726,0.67804,1.125
"82","05029","AR",10.0833333333333,6.16666666666667,0.627316666666667,0.634,1.875
"83","05031","AR",9.89411764705882,6.17647058823529,0.648947058823529,0.518758823529412,2.47058823529412
"84","05033","AR",10.0909090909091,9.72727272727273,0.6119,0.659463636363636,3.25
"85","05035","AR",11.74,4.6,0.709495,0.726575,1.083333333
"86","05037","AR",10.7333333333333,15.6666666666667,0.639283333333333,0.731683333333333,0.583333333
"87","05039","AR",10.6666666666667,8.66666666666667,0.5682,0.728933333333333,1.208333333
"88","05041","AR",12,10.4,0.86224,0.80644,1.25
"89","05043","AR",10.82,14.8,0.73896,0.68566,1.75
"90","05045","AR",10.204,1.64,0.62308,0.422428,2.01666666608
"91","05047","AR",10.4,8.66666666666667,0.7575,0.7515,2.375
"92","05049","AR",10.6,7.5,0.80915,0.6915,1.25
"93","05051","AR",10.04,3.6,0.674535,0.55917,2.041666666
"94","05053","AR",9.6,0,0.599,0.426425,1.125
"95","05055","AR",10.1666666666667,7.11111111111111,0.582166666666667,0.603411111111111,1.541666666
"96","05057","AR",10.72,21.2,0.7608,0.65876,1.291666666
"97","05059","AR",10.2714285714286,7.57142857142857,0.6264,0.669971428571429,1.958333333
"98","05061","AR",10.6333333333333,26,0.6787,0.733,0.958333333
"99","05063","AR",9.9625,8.125,0.6261125,0.6304625,2.375
"100","05065","AR",9.7,11,0.59935,0.655675,1.25
"101","05067","AR",10.94,11,0.75734,0.79202,2.333333333
"102","05069","AR",11.575,4.95833333333333,0.743408333333333,0.6418,2.458333333
"103","05071","AR",10.3333333333333,3.66666666666667,0.7397,0.791066666666667,1.708333333
"104","05073","AR",11,16.5,0.78315,0.77145,0.916666666
"105","05075","AR",10.3,15.5,0.679416666666667,0.685916666666667,1.875
"106","05077","AR",11.25,8.5,0.7957,0.889475,0.458333333
"107","05079","AR",10.275,4.75,0.7046,0.725425,0.958333333
"108","05081","AR",10.45,23.5,0.623475,0.5803,0.833333333
"109","05083","AR",10.3,0.333333333333333,0.699233333333333,0.6697,1.083333333
"110","05085","AR",9.95625,0.6875,0.50879375,0.57100625,2.125
"111","05087","AR",10.375,0,0.659475,0.7866,2.125
"112","05089","AR",10.275,9,0.7404,0.625675,1.125
"113","05091","AR",11.0181818181818,3.91666666666667,0.679783333333333,0.653575,1.14583333333333
"114","05093","AR",11.7833333333333,7.75,0.777133333333333,0.793216666666667,1.2986111105
"115","05095","AR",11.4666666666667,19.3333333333333,0.807933333333333,0.830133333333333,2.75
"116","05097","AR",10.3333333333333,1,0.687766666666667,0.790166666666667,1.625
"117","05099","AR",10.6,8.33333333333333,0.813633333333333,0.609533333333333,0.791666666
"118","05101","AR",10.15,0,0.5626,0.73745,1.166666666
"119","05103","AR",11.3166666666667,12.6666666666667,0.755033333333333,0.6556,3.458333333
"120","05105","AR",10.1666666666667,19,0.6432,0.714666666666667,3.208333333
"121","05107","AR",12.3833333333333,5,0.893333333333333,0.8367,0.583333333
"122","05109","AR",10.1333333333333,5.33333333333333,0.597733333333333,0.658366666666667,1.208333333
"123","05111","AR",10.8571428571429,11.1428571428571,0.694714285714286,0.7872,1.17857142857143
"124","05113","AR",10.4333333333333,9.83333333333333,0.799383333333333,0.692416666666667,1.791666666
"125","05115","AR",9.91818181818182,6.36363636363636,0.644936363636364,0.636654545454545,1.583333333
"126","05117","AR",10.4333333333333,2.33333333333333,0.6248,0.760933333333333,2.208333333
"127","05119","AR",10.5574468085106,2.41052631578947,0.590442553191489,0.455273404255319,4.60614035025263
"128","05121","AR",10.45,0.75,0.702475,0.723075,2
"129","05123","AR",11.4333333333333,14,0.794983333333333,0.799833333333333,0.708333333
"130","05125","AR",9.24285714285714,1.76190476190476,0.338280952380952,0.459319047619048,2.81746031714286
"131","05127","AR",10.8333333333333,25.6666666666667,0.745333333333333,0.823266666666667,1.5
"132","05129","AR",10.3666666666667,0,0.7211,0.627866666666667,1.291666666
"133","05131","AR",10.3961538461538,5.07692307692308,0.670869230769231,0.661361538461538,2.875
"134","05133","AR",10.075,16.25,0.7186,0.811425,0.916666666
"135","05135","AR",10.7,5.75,0.7503,0.700375,1.875
"136","05137","AR",10.4333333333333,0,0.7117,0.749833333333333,1.291666666
"137","05139","AR",10.6,6.3,0.71825,0.66946,1.291666666
"138","05141","AR",10.04,0,0.66418,0.60146,0.958333333
"139","05143","AR",9.803125,2.8125,0.583559375,0.560940625,2.916666666
"140","05145","AR",10.3,7.38461538461539,0.638923076923077,0.637369230769231,4.041666666
"141","05147","AR",11.1,23,0.82265,0.7892,8.708333333
"142","05149","AR",9.95,4,0.622716666666667,0.79685,3
"143","11001","DC",11.2910112359551,0.396648044692737,0.548692737430168,0.422892737430168,1.2171787708324
"144","12001","FL",9.4625,2.55357142857143,0.664521428571429,0.337544642857143,1.14583333267857
"145","12003","FL",9.45,9.25,0.59315,0.6652,0.416666666
"146","12005","FL",9.36511627906977,2,0.527244186046512,0.434313953488372,1.208333333
"147","12007","FL",9.725,11.75,0.73275,0.79215,0.416666666
"148","12009","FL",9.01261261261261,0.787610619469027,0.478447747747748,0.37345045045045,0.631268435946903
"149","12011","FL",8.99,0.465373961218837,0.485759166666667,0.472155,1.458333333
"150","12013","FL",9.5,0,0.4872,0.713866666666667,0.375
"151","12015","FL",9.01315789473684,0.710526315789474,0.417736842105263,0.448484210526316,0.5
"152","12017","FL",9.26296296296296,0.62962962962963,0.623151851851852,0.561551851851852,0.833333333
"153","12019","FL",8.98666666666667,1.6,0.48504,0.448936666666667,0.483333333333333
"154","12021","FL",8.1041095890411,0.0684931506849315,0.391831506849315,0.447734246575342,0.791666666
"155","12023","FL",9.99166666666667,5.33333333333333,0.636375,0.549083333333333,0.666666666
"156","12027","FL",9.61111111111111,4.88888888888889,0.758711111111111,0.771222222222222,1.25
"157","12029","FL",10.1666666666667,4.66666666666667,0.7876,0.813033333333333,0.5
"158","12031","FL",9.98901734104046,2.21965317919075,0.556830057803468,0.483543352601156,3.0621387283237
"159","12033","FL",9.46478873239437,2.49295774647887,0.514604225352113,0.419492957746479,1.25880281690141
"160","12035","FL",8.83,0.65,0.46464,0.37116,0.85
"161","12037","FL",9.325,3,0.675075,0.7427,0.208333333
"162","12039","FL",10.6,8.11111111111111,0.7335,0.792677777777778,0.416666666
"163","12041","FL",9.54,4.8,0.58584,0.62852,0.166666666
"164","12043","FL",9.1,12.3333333333333,0.569133333333333,0.836366666666667,0.541666666
"165","12045","FL",8.83333333333333,2.66666666666667,0.542533333333333,0.566933333333333,0.291666666
"166","12047","FL",10.2,17.6666666666667,0.859566666666667,0.828633333333333,0.375
"167","12049","FL",9.36666666666667,5.16666666666667,0.797633333333333,0.7737,0.875
"168","12051","FL",9.58333333333333,4.66666666666667,0.845866666666667,0.944566666666667,0.166666666
"169","12053","FL",9.12045454545455,0.636363636363636,0.552861363636364,0.577495454545455,0.958333333
"170","12055","FL",9.225,2.14814814814815,0.5907,0.635072,0.541666666
"171","12057","FL",8.90223642172524,1.5423197492163,0.533007006369427,0.489422611464968,2.06178160859561
"172","12059","FL",10.3,5.25,0.822675,0.8338,0.916666666
"173","12061","FL",8.49310344827586,1.1,0.425403448275862,0.439744827586207,0.466666666666667
"174","12063","FL",10.0181818181818,7.54545454545455,0.721609090909091,0.758236363636364,1.125
"175","12065","FL",9.8,4.66666666666667,0.515566666666667,0.671033333333333,0.291666666
"176","12067","FL",9.45,0,0.5763,0.8641,0.5
"177","12069","FL",9.04642857142857,1.73214285714286,0.516648214285714,0.519626785714286,0.208333333
"178","12071","FL",8.58727272727273,0.463855421686747,0.479218787878788,0.472384848484849,1.0316265060241
"179","12073","FL",9.50588235294118,0.720588235294118,0.574926470588235,0.329380882352941,1.56004901927941
"180","12075","FL",10.0555555555556,4.22222222222222,0.766466666666667,0.682877777777778,0.291666666
"181","12077","FL",9.25,16.5,0.44985,0.6697,0.166666666
"182","12079","FL",10.3,11.8,0.82504,0.72924,0.458333333
"183","12081","FL",8.79230769230769,1.14102564102564,0.445246153846154,0.460528205128205,1.34615384584615
"184","12083","FL",9.56229508196721,2.14285714285714,0.62003606557377,0.589398360655738,1.00859788295238
"185","12085","FL",8.13823529411765,1.52941176470588,0.398388235294118,0.381820588235294,0.363970588235294
"186","12086","FL",8.10371819960861,0.629343629343629,0.596378698224852,0.633361568627451,2.15009652447104
"187","12087","FL",8.09285714285714,0,0.425386206896552,0.339668965517241,0.443055555233333
"188","12089","FL",8.425,6.08333333333333,0.351416666666667,0.391283333333333,0.5
"189","12091","FL",8.80243902439024,0.51219512195122,0.432660975609756,0.365421951219512,1.466463414
"190","12093","FL",9.96363636363636,2.27272727272727,0.744536363636364,0.828327272727273,0.208333333
"191","12095","FL",9.31407766990291,1.58252427184466,0.574193689320388,0.508236893203884,0.317152103242718
"192","12097","FL",8.67073170731707,0.707317073170732,0.582721951219512,0.582119512195122,0.609756097560976
"193","12099","FL",8.43081570996979,0.800595238095238,0.443025531914894,0.444303939393939,1.07142857116071
"194","12101","FL",8.99774436090226,0.481203007518797,0.529790977443609,0.515497744360902,1.94360902222556
"195","12103","FL",9.02172131147541,0.389344262295082,0.475420491803279,0.403156557377049,1.42008196721311
"196","12105","FL",9.39607843137255,2.5,0.577824836601307,0.626197385620915,1.56277056244156
"197","12107","FL",10.24375,4.23529411764706,0.7567625,0.761675,0.625
"198","12109","FL",8.53846153846154,0.717948717948718,0.340164102564103,0.256230769230769,1.333333333
"199","12111","FL",9.34883720930233,1.31818181818182,0.570613953488372,0.599948837209302,0.34374999975
"200","12113","FL",8.888,1,0.380912,0.370352,1.416666666
"201","12115","FL",8.18191489361702,0.234042553191489,0.365578723404255,0.306443617021277,1.15691489361702
"202","12117","FL",8.66976744186046,0.872093023255814,0.44223023255814,0.278624418604651,0.366279069767442
"203","12119","FL",8.94444444444444,2.52631578947368,0.439011111111111,0.569247368421053,0.25
"204","12121","FL",9.67142857142857,4.85714285714286,0.676242857142857,0.771414285714286,0.625
"205","12123","FL",9.9,15.25,0.6871,0.79685,0.625
"206","12125","FL",9.6,0,0.7747,0.790333333333333,0.291666666
"207","12127","FL",8.96902654867257,1.11504424778761,0.550556637168142,0.476887610619469,0.613938053097345
"208","12129","FL",9.05,0.75,0.503025,0.549075,0.625
"209","12131","FL",9.26363636363636,3.09090909090909,0.587436363636364,0.549981818181818,1.333333333
"210","12133","FL",10.0285714285714,3,0.706842857142857,0.733485714285714,0.958333333
"211","13001","GA",10.5,11.8,0.75328,0.86788,0.416666666
"212","13003","GA",10.9,5.33333333333333,0.895366666666667,0.920533333333333,0.25
"213","13005","GA",10.3666666666667,1.66666666666667,0.852933333333333,0.7341,0.333333333
"214","13007","GA",10.45,0,0.6416,0.8331,0.333333333
"215","13009","GA",10.9777777777778,4.33333333333333,0.776533333333333,0.687911111111111,0.416666666
"216","13011","GA",9.875,7.25,0.54925,0.844975,0.541666666
"217","13013","GA",9.48888888888889,2.38888888888889,0.489566666666667,0.713366666666667,0.458333333
"218","13015","GA",9.66666666666667,8.26666666666667,0.52396,0.7169,0.75
"219","13017","GA",10.7,10,0.8378,0.74664,0.208333333
"220","13019","GA",10.5333333333333,8.83333333333333,0.798983333333333,0.810233333333333,0.208333333
"221","13021","GA",11.4363636363636,3.68181818181818,0.7699,0.643293181818182,0.611742423954545
"222","13023","GA",10.3666666666667,6.33333333333333,0.749,0.6164,0.25
"223","13025","GA",10.5666666666667,19.3333333333333,0.8072,0.740866666666667,0.291666666
"224","13027","GA",10.66,13.2,0.82322,0.75216,0.375
"225","13029","GA",9.4,7,0.566566666666667,0.41875,0.333333333
"226","13031","GA",10.5916666666667,5.08333333333333,0.836266666666667,0.6207,0.541666666
"227","13033","GA",11.3333333333333,14.8333333333333,0.777566666666667,0.811566666666667,0.208333333
"228","13035","GA",10.3666666666667,10,0.796166666666667,0.806266666666667,0.208333333
"229","13037","GA",11,28.5,0.7738,0.87705,0.125
"230","13039","GA",9.3,5,0.45665,0.43318,0.458333333
"231","13043","GA",10.7333333333333,6.33333333333333,0.904533333333333,0.855733333333333,0.125
"232","13045","GA",9.96470588235294,4.64705882352941,0.680235294117647,0.710288235294118,0.958333333
"233","13047","GA",9.29090909090909,1.81818181818182,0.380590909090909,0.5736,0.541666666
"234","13049","GA",10.25,16.5,0.73975,0.87375,0.375
"235","13051","GA",10.2550724637681,3.07042253521127,0.619366666666667,0.496197101449275,1.2887323943662
"236","13053","GA",8.94,1.6,0.53495,0.21646,0.25
"237","13055","GA",10.35,7,0.707033333333333,0.845133333333333,0.791666666
"238","13057","GA",8.72692307692308,2.34615384615385,0.323576923076923,0.414084615384615,0.921474358653846
"239","13059","GA",10.1866666666667,2.53333333333333,0.827226666666667,0.432816666666667,0.402777777133333
"240","13061","GA",12.1,0,0.959,0.8027,0.041666666
"241","13063","GA",11.0489795918367,1.28,0.689477551020408,0.658869387755102,0.5
"242","13065","GA",12.15,19.5,0.9593,0.9235,0.125
"243","13067","GA",8.69916666666667,1.01666666666667,0.359991666666667,0.335673333333333,1.3694444438
"244","13069","GA",10.3222222222222,5.66666666666667,0.744355555555556,0.828877777777778,0.458333333
"245","13071","GA",10.73,11.7,0.78933,0.87023,0.375
"246","13073","GA",8.855,1.2,0.36209,0.3548,0.95
"247","13075","GA",10.45,23.75,0.803825,0.795475,0.208333333
"248","13077","GA",9.08,5.7,0.351175,0.48338,1.041666666
"249","13079","GA",10.5,4.33333333333333,0.726866666666667,0.717133333333333,0.458333333
"250","13081","GA",11.05,20.5,0.831466666666667,0.792283333333333,0.791666666
"251","13083","GA",9.8,10.5,0.608075,0.78745,0.541666666
"252","13085","GA",8.8,0,0.349233333333333,0.624,0.541666666
"253","13087","GA",10.8428571428571,10.2857142857143,0.7794,0.762771428571429,0.458333333
"254","13089","GA",9.32569444444444,0.848275862068966,0.569870138888889,0.450652083333333,1.75862068965517
"255","13091","GA",10.2833333333333,10.1666666666667,0.8134,0.719133333333333,0.416666666
"256","13093","GA",10.7666666666667,14.3333333333333,0.816866666666667,0.8836,0.625
"257","13095","GA",11.5888888888889,3.40740740740741,0.767948148148148,0.687418518518519,0.802469135481481
"258","13097","GA",9.635,1.5,0.49894,0.566975,0.75
"259","13099","GA",11.26,18.6,0.7953,0.80176,0.166666666
"260","13101","GA",10,7.5,0.7898,0.87865,0.125
"261","13103","GA",9.45,6.8,0.35205,0.56932,0.291666666
"262","13105","GA",10.6,17.6,0.68058,0.83066,0.708333333
"263","13107","GA",10.9333333333333,9.16666666666667,0.853266666666667,0.80975,0.291666666
"264","13109","GA",10.8333333333333,11.6666666666667,0.847133333333333,0.864533333333333,0.25
"265","13111","GA",9.34,6.4,0.51532,0.62642,0.583333333
"266","13113","GA",8.46,1.9,0.2035,0.231685,0.833333333
"267","13115","GA",10.015,5.05,0.67603,0.716625,1.208333333
"268","13117","GA",8.17777777777778,0,0.218133333333333,0.332688888888889,1.083333333
"269","13119","GA",10.1,9.8,0.8117,0.7916,0.458333333
"270","13121","GA",9.34306930693069,1.47549019607843,0.542826237623762,0.397615270935961,1.84313725444118
"271","13123","GA",9.28,8,0.569,0.71968,0.958333333
"272","13125","GA",10.4,13,0.6958,0.8417,0.041666666
"273","13127","GA",9.70666666666667,7.26666666666667,0.567926666666667,0.499546666666667,0.375
"274","13129","GA",9.91111111111111,8,0.691444444444444,0.822322222222222,1.25
"275","13131","GA",10.4,3.83333333333333,0.741916666666667,0.774583333333333,0.291666666
"276","13133","GA",10.2714285714286,3.42857142857143,0.653642857142857,0.645371428571429,0.25
"277","13135","GA",8.66725663716814,0.911504424778761,0.455154867256637,0.528174336283186,1.25737463061947
"278","13137","GA",9.6125,3.125,0.5092125,0.7616625,1.166666666
"279","13139","GA",9.26111111111111,2.41666666666667,0.510547222222222,0.715069444444444,0.607638888888889
"280","13141","GA",11.15,13,0.74245,0.8039,0.125
"281","13143","GA",9.9,15.2,0.62936,0.79016,0.541666666
"282","13145","GA",9.22,0.2,0.30936,0.46994,0.416666666
"283","13147","GA",10.32,16.4,0.65108,0.77948,0.541666666
"284","13149","GA",10.1666666666667,0.333333333333333,0.557066666666667,0.7975,0.375
"285","13151","GA",9.372,2.24,0.410712,0.46704,0.333333333
"286","13153","GA",9.88695652173913,2.43478260869565,0.603891304347826,0.452147826086957,0.597826086956522
"287","13155","GA",10.3,6.5,0.80475,0.7814,0.25
"288","13157","GA",9.30909090909091,12.0909090909091,0.438881818181818,0.707018181818182,0.5
"289","13159","GA",10.4666666666667,22.3333333333333,0.669133333333333,0.8215,0.166666666
"290","13161","GA",10.4666666666667,8.33333333333333,0.710133333333333,0.841633333333333,0.208333333
"291","13163","GA",11.225,12.75,0.7927,0.86695,0.083333333
"292","13165","GA",11.25,14,0.84925,0.82325,0.166666666
"293","13167","GA",10.2,10.3333333333333,0.744133333333333,0.784533333333333,0.333333333
"294","13169","GA",9.66666666666667,7.5,0.525266666666667,0.540983333333333,0.416666666
"295","13171","GA",10.4,17,0.731266666666667,0.626366666666667,0.291666666
"296","13173","GA",10.2,3,0.8037,0.8372,0.01
"297","13175","GA",10.5384615384615,7.69230769230769,0.790538461538462,0.638923076923077,0.541666666
"298","13177","GA",9.56,7,0.57304,0.48192,0.333333333
"299","13179","GA",10.2285714285714,2.78571428571429,0.603492857142857,0.4071,0.348214285714286
"300","13181","GA",10.35,0,0.7104,0.74865,0.041666666
"301","13183","GA",10.05,1.66666666666667,0.743,0.6485,0.166666666
"302","13185","GA",10.624,7.12,0.73998,0.60804,0.55999999968
"303","13187","GA",9.675,0,0.61985,0.66505,0.416666666
"304","13189","GA",10.76,4.4,0.7244,0.70278,0.125
"305","13191","GA",10.1666666666667,0,0.670733333333333,0.639166666666667,0.208333333
"306","13193","GA",11.3,12.25,0.8044,0.859375,0.208333333
"307","13195","GA",9.9,5.83333333333333,0.675383333333333,0.718733333333333,0.25
"308","13197","GA",10.65,12,0.7564,0.83725,0.208333333
"309","13199","GA",11,19.5,0.772025,0.803775,0.291666666
"310","13201","GA",10.2666666666667,8.33333333333333,0.7876,0.739966666666667,0.25
"311","13205","GA",11.28,11,0.79538,0.87194,0.291666666
"312","13207","GA",9.66,11.6,0.53168,0.6436,0.333333333
"313","13209","GA",10,11,0.6908,0.733533333333333,0.291666666
"314","13211","GA",9.42,16,0.44278,0.62052,0.333333333
"315","13213","GA",10.1375,4.375,0.6039375,0.91555,0.833333333
"316","13215","GA",10.6339622641509,2.35849056603774,0.725815094339623,0.594032075471698,0.574685534320755
"317","13217","GA",10.2384615384615,2.46153846153846,0.653192307692308,0.635707692307692,0.416666666
"318","13219","GA",8.36666666666667,5.33333333333333,0.219366666666667,0.285716666666667,0.166666666
"319","13221","GA",10.05,0,0.620575,0.76895,0.166666666
"320","13223","GA",9.25789473684211,0.947368421052632,0.362447368421053,0.487805263157895,0.416666666
"321","13225","GA",10.8333333333333,10,0.656283333333333,0.717783333333333,0.375
"322","13227","GA",9.25,8.16666666666667,0.3958,0.650233333333333,0.583333333
"323","13229","GA",9.875,6.5,0.741975,0.73745,0.208333333
"324","13231","GA",9.375,0,0.51455,0.595975,0.583333333
"325","13233","GA",10.0714285714286,15.4285714285714,0.656814285714286,0.780585714285714,0.75
"326","13235","GA",11.1333333333333,0,0.807133333333333,0.813166666666667,0.5
"327","13237","GA",9.76,7,0.5908,0.67754,0.5
"328","13239","GA",11.3,10,0.7884,0.9389,0.083333333
"329","13241","GA",9.5,0,0.70912,0.6863,0.958333333
"330","13243","GA",11.9,17,0.92505,0.8758,0.125
"331","13245","GA",10.9744680851064,3.74468085106383,0.741165957446808,0.658695744680851,0.654255319148936
"332","13247","GA",10,1.26666666666667,0.502353333333333,0.548,0.3111111108
"333","13249","GA",10.25,17.5,0.73525,0.67175,0.125
"334","13251","GA",10.66,12,0.76384,0.73428,0.25
"335","13253","GA",10.4666666666667,7.66666666666667,0.7968,0.6626,0.25
"336","13255","GA",10.8083333333333,5.33333333333333,0.693775,0.73655,0.416666666
"337","13257","GA",9.98,11,0.60624,0.69866,0.583333333
"338","13259","GA",10.75,0.5,0.92335,0.8765,0.125
"339","13261","GA",10.775,12.5,0.814525,0.784375,0.401041666375
"340","13263","GA",11.3,17,0.707633333333333,0.7844,0.291666666
"341","13265","GA",11.4,25,0.8632,0.9146,0.208333333
"342","13267","GA",9.92,3.2,0.76662,0.77218,0.458333333
"343","13269","GA",11.1,16,0.815166666666667,0.836266666666667,0.333333333
"344","13271","GA",10.1333333333333,18.6666666666667,0.720633333333333,0.802733333333333,0.5
"345","13273","GA",11.4,14,0.81335,0.801175,0.166666666
"346","13275","GA",10.6727272727273,11.2727272727273,0.712872727272727,0.747636363636364,0.5
"347","13277","GA",10.2555555555556,8,0.711033333333333,0.724355555555556,0.333333333
"348","13279","GA",10.5833333333333,8.16666666666667,0.775183333333333,0.775383333333333,0.375
"349","13281","GA",9.13333333333333,0,0.6136,0.521533333333333,0.291666666
"350","13283","GA",10.6,10.5,0.78305,0.889,0.25
"351","13285","GA",10.3857142857143,5.85714285714286,0.672321428571429,0.679514285714286,0.375
"352","13287","GA",10.65,17,0.913,0.73335,0.083333333
"353","13289","GA",11.4,23,0.83415,0.91745,0.125
"354","13291","GA",9.05,0,0.54435,0.510916666666667,0.458333333
"355","13293","GA",10.5428571428571,6.28571428571429,0.733728571428571,0.797342857142857,0.916666666
"356","13295","GA",9.88461538461539,7.46153846153846,0.638261538461538,0.732415384615385,0.583333333
"357","13297","GA",9.34666666666667,2.73333333333333,0.473513333333333,0.547986666666667,0.416666666
"358","13299","GA",10.8444444444444,11.1111111111111,0.768755555555556,0.7174,0.416666666
"359","13301","GA",11.6,30.5,0.80855,0.8886,0.083333333
"360","13303","GA",10.72,16.4,0.76634,0.75986,0.291666666
"361","13305","GA",10.2833333333333,12.8333333333333,0.6915,0.759016666666667,0.333333333
"362","13307","GA",10.9,3.5,0.8142,0.7938,0.25
"363","13309","GA",10.3,14.5,0.829,0.80255,0.291666666
"364","13311","GA",9.24,0,0.50006,0.57512,0.666666666
"365","13313","GA",9.78888888888889,4.22222222222222,0.644416666666667,0.869488888888889,0.916666666
"366","13315","GA",10.025,9.75,0.70345,0.6924,0.208333333
"367","13317","GA",10.6,6.75,0.692275,0.768175,0.333333333
"368","13319","GA",10.6,10,0.790933333333333,0.698066666666667,0.25
"369","13321","GA",10.42,5.8,0.66194,0.7704,0.541666666
"370","21001","KY",11.5428571428571,0,0.761671428571429,0.819942857142857,0.708333333
"371","21003","KY",11.4166666666667,0,0.704966666666667,0.773983333333333,1
"372","21005","KY",10.78,6.8,0.51516,0.55894,0.958333333
"373","21007","KY",11,3,0.641566666666667,0.6888,3.291666666
"374","21009","KY",11.5,3.9,0.74488,0.72164,0.958333333
"375","21011","KY",11.8333333333333,0,0.7788,0.860766666666667,1.458333333
"376","21013","KY",12.9,14.8888888888889,0.916966666666667,0.915,2.083333333
"377","21015","KY",9.75714285714286,2.40909090909091,0.272771428571429,0.351314285714286,2.08333333272727
"378","21017","KY",10.85,7.66666666666667,0.585766666666667,0.656283333333333,2.958333333
"379","21019","KY",11.4153846153846,5.76923076923077,0.678407692307692,0.568907692307692,2.833333333
"380","21021","KY",10.9,3,0.527285714285714,0.575328571428571,0.625
"381","21023","KY",11,11.6666666666667,0.6404,0.688766666666667,1
"382","21025","KY",12.6714285714286,7.71428571428571,0.912142857142857,0.867057142857143,2.791666666
"383","21027","KY",10.85,7.5,0.641983333333333,0.719366666666667,1.333333333
"384","21029","KY",10.6588235294118,3.38888888888889,0.394982352941176,0.552052941176471,1.166666666
"385","21031","KY",11.2,0.6,0.62298,0.8047,4
"386","21033","KY",10.8,11.6666666666667,0.633566666666667,0.5752,1
"387","21035","KY",10.9666666666667,5.33333333333333,0.683866666666667,0.544222222222222,2.33333333333333
"388","21037","KY",10.308,3.2,0.518324,0.454724,1.90666666608
"389","21039","KY",11.3,4,0.6602,0.747266666666667,2.166666666
"390","21041","KY",11.3333333333333,20.6666666666667,0.8057,0.821833333333333,1.583333333
"391","21043","KY",11.9428571428571,0,0.811785714285714,0.802957142857143,2.375
"392","21045","KY",12,0,0.8431,0.86864,0.666666666
"393","21047","KY",11.5277777777778,4.68421052631579,0.656717647058824,0.590261111111111,2.27412280642105
"394","21049","KY",10.9,5.2,0.53775,0.58683,1.25
"395","21051","KY",12.9666666666667,3.16666666666667,0.937616666666667,0.95515,1.708333333
"396","21053","KY",12.0666666666667,0,0.788633333333333,0.896066666666667,0.541666666
"397","21055","KY",11.125,0,0.5971,0.7424,2.291666666
"398","21057","KY",11.35,0,0.7608,0.77025,0.5
"399","21059","KY",10.4608695652174,3.95652173913043,0.57585652173913,0.472334782608696,3.916666666
"400","21061","KY",11.3,1,0.697775,0.837066666666667,1.541666666
"401","21063","KY",12,0,0.89735,0.85305,1
"402","21065","KY",12.075,10,0.8829,0.88505,2.666666666
"403","21067","KY",10.730487804878,1.17073170731707,0.544178048780488,0.401948780487805,1.3124999997439
"404","21069","KY",11.375,6,0.639625,0.79525,1.583333333
"405","21071","KY",12.47,12.4,0.87834,0.87903,3.125
"406","21073","KY",10.5090909090909,3.81818181818182,0.465263636363636,0.522845454545455,1.583333333
"407","21075","KY",12.3,21.5,0.8853,0.82935,2.166666666
"408","21077","KY",11.25,10.5,0.5573,0.7855,1.708333333
"409","21079","KY",11.1,0,0.65615,0.8101,0.916666666
"410","21081","KY",11.05,17.25,0.6708,0.629875,1.375
"411","21083","KY",10.7888888888889,6.77777777777778,0.584822222222222,0.625888888888889,2.291666666
"412","21085","KY",11.6285714285714,6.85714285714286,0.813214285714286,0.787128571428571,1.083333333
"413","21087","KY",11.45,0,0.6326,0.840575,0.625
"414","21089","KY",11.5777777777778,8.44444444444444,0.610222222222222,0.531977777777778,1.88888888888889
"415","21091","KY",10.8666666666667,14.3333333333333,0.501433333333333,0.679833333333333,0.875
"416","21093","KY",10.8,4.63636363636364,0.549866666666667,0.445527272727273,1.43181818181818
"417","21095","KY",12.5818181818182,18.7272727272727,0.897754545454545,0.871363636363636,1.583333333
"418","21097","KY",11.1,7.4,0.63896,0.73452,1.208333333
"419","21099","KY",11.62,7.6,0.72264,0.83172,1.375
"420","21101","KY",11.6090909090909,7.90909090909091,0.736418181818182,0.636809090909091,2.99242424181818
"421","21103","KY",11.2,5.2,0.68738,0.68908,0.875
"422","21105","KY",11.7,27,0.6164,0.8278,2.291666666
"423","21107","KY",11.6,8.25,0.6401,0.620858333333333,1.875
"424","21109","KY",11.9333333333333,0,0.873133333333333,0.8821,1.458333333
"425","21111","KY",10.9652631578947,2.07853403141361,0.511427894736842,0.458361052631579,2.9738219895288
"426","21113","KY",10.8,3.11111111111111,0.629955555555556,0.6005,0.740740740444444
"427","21115","KY",11.4,6,0.75715,0.7888,1.75
"428","21117","KY",10.4634146341463,3.1219512195122,0.491582926829268,0.496065853658537,1.82113821112195
"429","21119","KY",12.32,9.2,0.9111,0.89112,1.083333333
"430","21121","KY",12.7125,10.625,0.9105625,0.906225,2.125
"431","21123","KY",11.225,1.5,0.59285,0.67275,0.666666666
"432","21125","KY",11.6769230769231,2.38461538461538,0.759492307692308,0.751284615384615,1.916666666
